# capturado=2026-07-22T13:29:50.244337 puerto=COM3
# Prueba GPS Quectel L86-M33
# L86 detectado a 115200 baudios
# Configurado: 115200 baudios, 10 Hz, RMC+GGA
t_us,lat,lon,v_ms,rumbo,sats,hdop
2096668,4.638468,-74.082183,0.00,288.3,0,0.00
# *** FIX CONSEGUIDO ***
# sats=0 hdop=99.90 fix=SI chars=119 edad_pos=0s
90898359,4.638523,-74.082160,0.53,78.7,11,0.98
90902812,4.638523,-74.082160,0.53,78.7,11,0.98
91086615,4.638522,-74.082158,0.53,79.3,11,0.98
91091054,4.638522,-74.082158,0.53,79.3,11,0.98
# sats=11 hdop=0.98 fix=SI chars=122709 edad_pos=0s
91193404,4.638522,-74.082158,0.53,79.8,11,0.98
91197842,4.638522,-74.082158,0.53,79.8,11,0.98
91296771,4.638522,-74.082157,0.53,80.4,11,0.98
91301219,4.638522,-74.082157,0.53,80.4,11,0.98
91486305,4.638520,-74.082157,0.53,81.0,11,0.98
91490766,4.638520,-74.082157,0.53,81.0,11,0.98
91591830,4.638520,-74.082157,0.53,81.5,11,0.98
91596278,4.638520,-74.082157,0.53,81.5,11,0.98
91696164,4.638520,-74.082155,0.54,82.1,11,0.98
91700631,4.638520,-74.082155,0.54,82.1,11,0.98
91799503,4.638518,-74.082155,0.54,82.7,11,0.98
91803954,4.638518,-74.082155,0.54,82.7,11,0.98
91986600,4.638518,-74.082153,0.54,83.3,11,0.98
91991054,4.638518,-74.082153,0.54,83.3,11,0.98
92092749,4.638518,-74.082152,0.55,83.9,11,0.98
92097197,4.638518,-74.082152,0.55,83.9,11,0.98
# sats=11 hdop=0.98 fix=SI chars=124165 edad_pos=0s
92196873,4.638517,-74.082152,0.55,84.4,11,0.98
92201312,4.638517,-74.082152,0.55,84.4,11,0.98
92300298,4.638517,-74.082152,0.56,85.0,11,0.98
92304761,4.638517,-74.082152,0.56,85.0,11,0.98
92487196,4.638517,-74.082150,0.56,85.6,11,0.98
92491644,4.638517,-74.082150,0.56,85.6,11,0.98
92593671,4.638517,-74.082150,0.56,86.1,11,0.98
92598118,4.638517,-74.082150,0.56,86.1,11,0.98
92697183,4.638515,-74.082150,0.57,86.7,11,0.98
92701639,4.638515,-74.082150,0.57,86.7,11,0.98
92888123,4.638515,-74.082148,0.57,87.2,11,0.98
92892572,4.638515,-74.082148,0.57,87.2,11,0.98
92992851,4.638513,-74.082148,0.57,87.7,11,0.98
92997303,4.638513,-74.082148,0.57,87.7,11,0.98
93096740,4.638513,-74.082147,0.57,88.3,11,0.98
93101189,4.638513,-74.082147,0.57,88.3,11,0.98
# sats=11 hdop=0.98 fix=SI chars=125621 edad_pos=0s
93289330,4.638513,-74.082147,0.58,88.8,11,0.98
93293780,4.638513,-74.082147,0.58,88.8,11,0.98
93394528,4.638512,-74.082145,0.58,89.4,11,0.98
93398969,4.638512,-74.082145,0.58,89.4,11,0.98
93497491,4.638512,-74.082145,0.58,90.0,11,0.98
93501935,4.638512,-74.082145,0.58,90.0,11,0.98
93690678,4.638510,-74.082143,0.59,90.5,11,0.98
93695131,4.638510,-74.082143,0.59,90.5,11,0.95
93796462,4.638510,-74.082143,0.59,91.1,11,0.95
93800913,4.638510,-74.082143,0.59,91.1,11,0.95
93900697,4.638510,-74.082142,0.60,91.7,11,0.95
93905143,4.638510,-74.082142,0.60,91.7,11,0.95
94090218,4.638508,-74.082142,0.60,92.2,11,0.95
94094670,4.638508,-74.082142,0.60,92.2,11,0.95
# sats=11 hdop=0.95 fix=SI chars=126895 edad_pos=0s
94195406,4.638508,-74.082140,0.61,92.8,11,0.95
94199862,4.638508,-74.082140,0.61,92.8,11,0.95
94299330,4.638508,-74.082140,0.61,93.4,11,0.95
94303769,4.638508,-74.082140,0.61,93.4,11,0.95
94489543,4.638507,-74.082138,0.61,93.9,11,0.95
94493992,4.638507,-74.082138,0.61,93.9,11,0.95
94596302,4.638507,-74.082138,0.61,94.5,11,0.95
94600754,4.638507,-74.082138,0.61,94.5,11,0.95
94700217,4.638505,-74.082138,0.62,95.1,11,0.95
94704673,4.638505,-74.082138,0.62,95.1,11,0.95
94889793,4.638505,-74.082137,0.62,95.7,11,0.95
94894244,4.638505,-74.082137,0.62,95.7,11,0.95
94994873,4.638503,-74.082137,0.63,96.2,11,0.95
94999329,4.638503,-74.082137,0.63,96.2,11,0.95
95098830,4.638503,-74.082135,0.63,96.8,11,0.95
95103284,4.638503,-74.082135,0.63,96.8,11,0.95
# sats=11 hdop=0.95 fix=SI chars=128351 edad_pos=0s
95289672,4.638502,-74.082135,0.64,97.5,11,0.95
95294115,4.638502,-74.082135,0.64,97.5,11,0.95
95394283,4.638502,-74.082133,0.65,98.1,11,0.95
95398735,4.638502,-74.082133,0.65,98.1,11,0.95
95497389,4.638500,-74.082133,0.65,98.8,11,0.95
95501839,4.638500,-74.082133,0.65,98.8,11,0.95
95689127,4.638500,-74.082132,0.66,99.4,11,0.95
95693582,4.638500,-74.082132,0.66,99.4,11,0.95
95794572,4.638498,-74.082132,0.67,100.1,11,0.95
95799106,4.638498,-74.082132,0.67,100.1,11,0.95
95899512,4.638498,-74.082130,0.67,100.7,11,0.95
95904045,4.638498,-74.082130,0.67,100.7,11,0.95
96089749,4.638497,-74.082130,0.67,101.4,11,0.95
96094285,4.638497,-74.082130,0.67,101.4,11,0.95
# sats=11 hdop=0.95 fix=SI chars=129628 edad_pos=0s
96193895,4.638497,-74.082130,0.68,102.1,11,0.95
96198421,4.638497,-74.082130,0.68,102.1,11,0.95
96297508,4.638495,-74.082128,0.68,102.8,11,0.95
96302046,4.638495,-74.082128,0.68,102.8,11,0.96
96489639,4.638493,-74.082128,0.69,103.5,11,0.96
96494169,4.638493,-74.082128,0.69,103.5,11,0.95
96595680,4.638493,-74.082127,0.70,104.2,11,0.95
96600219,4.638493,-74.082127,0.70,104.2,11,0.95
96700239,4.638492,-74.082127,0.72,105.0,11,0.95
96704783,4.638492,-74.082127,0.72,105.0,11,0.95
96888426,4.638492,-74.082125,0.73,105.7,11,0.95
96892951,4.638492,-74.082125,0.73,105.7,11,0.95
96993814,4.638490,-74.082125,0.73,106.4,11,0.95
96998354,4.638490,-74.082125,0.73,106.4,11,0.95
97098935,4.638490,-74.082125,0.73,107.0,11,0.95
97103474,4.638490,-74.082125,0.73,107.0,11,0.95
# sats=11 hdop=0.95 fix=SI chars=131092 edad_pos=0s
97288704,4.638488,-74.082123,0.73,107.7,11,0.95
97293221,4.638488,-74.082123,0.73,107.7,11,0.95
97393374,4.638488,-74.082123,0.73,108.3,11,0.95
97397906,4.638488,-74.082123,0.73,108.3,11,0.95
97497658,4.638488,-74.082123,0.73,108.8,11,0.95
97502194,4.638488,-74.082123,0.73,108.8,11,0.95
97689706,4.638487,-74.082122,0.71,109.4,11,0.95
97694236,4.638487,-74.082122,0.71,109.4,11,0.95
97796034,4.638487,-74.082122,0.63,109.9,11,0.95
97800574,4.638487,-74.082122,0.63,109.9,11,0.95
97899830,4.638485,-74.082122,0.57,137.9,11,0.95
97904377,4.638485,-74.082122,0.57,137.9,11,0.95
98088196,4.638485,-74.082122,0.52,147.0,11,0.95
98092737,4.638485,-74.082122,0.52,147.0,11,0.95
# sats=11 hdop=0.95 fix=SI chars=132373 edad_pos=0s
98193041,4.638483,-74.082122,0.54,155.3,11,0.95
98197584,4.638483,-74.082122,0.54,155.3,11,0.95
98296330,4.638483,-74.082122,0.58,161.1,11,0.95
98300866,4.638483,-74.082122,0.58,161.1,11,0.95
98400611,4.638482,-74.082122,0.61,163.9,11,0.95
98405137,4.638482,-74.082122,0.61,163.9,11,0.95
98589595,4.638480,-74.082120,0.65,162.6,11,0.95
98594119,4.638480,-74.082120,0.65,162.6,11,0.95
98695469,4.638480,-74.082120,0.67,162.3,11,0.95
98700010,4.638480,-74.082120,0.67,162.3,11,0.95
98799356,4.638478,-74.082120,0.69,163.1,11,0.95
98803891,4.638478,-74.082120,0.69,163.1,11,0.95
98988809,4.638477,-74.082120,0.69,162.6,11,0.95
98993347,4.638477,-74.082120,0.69,162.6,11,0.95
99093041,4.638477,-74.082120,0.69,161.3,11,0.95
99097591,4.638477,-74.082120,0.69,161.3,11,0.95
# sats=11 hdop=0.95 fix=SI chars=133837 edad_pos=0s
99196585,4.638475,-74.082118,0.70,160.3,11,0.95
99201104,4.638475,-74.082118,0.70,160.3,11,0.95
99388805,4.638475,-74.082118,0.68,158.8,11,0.95
99393334,4.638475,-74.082118,0.68,158.8,11,0.95
99494462,4.638473,-74.082118,0.67,156.7,11,0.95
99499002,4.638473,-74.082118,0.67,156.7,11,0.95
99601277,4.638473,-74.082117,0.66,155.0,11,0.95
99605812,4.638473,-74.082117,0.66,155.0,11,0.95
99788483,4.638473,-74.082117,0.65,153.0,11,0.95
99793022,4.638473,-74.082117,0.65,153.0,11,0.95
99893233,4.638472,-74.082117,0.64,152.0,11,0.95
99897770,4.638472,-74.082117,0.64,152.0,11,0.95
99997641,4.638472,-74.082115,0.63,151.2,11,0.95
100002171,4.638472,-74.082115,0.63,151.2,11,0.95
# sats=11 hdop=0.95 fix=SI chars=135118 edad_pos=0s
100189848,4.638470,-74.082115,0.62,150.8,11,0.95
100194383,4.638470,-74.082115,0.62,150.8,11,0.95
100295100,4.638470,-74.082115,0.60,149.2,11,0.95
100299657,4.638470,-74.082115,0.60,149.2,11,0.95
100399654,4.638470,-74.082115,0.60,148.4,11,0.95
100404194,4.638470,-74.082115,0.60,148.4,11,0.95
100590255,4.638468,-74.082113,0.60,148.2,11,0.95
100594799,4.638468,-74.082113,0.60,148.2,11,0.95
100696864,4.638468,-74.082113,0.61,147.0,11,0.95
100701406,4.638468,-74.082113,0.61,147.0,11,0.95
100803687,4.638468,-74.082113,0.61,148.2,11,0.95
100808228,4.638468,-74.082113,0.61,148.2,11,0.95
100988682,4.638467,-74.082113,0.63,149.6,11,0.95
100993209,4.638467,-74.082113,0.63,149.6,11,0.95
101093534,4.638465,-74.082112,0.64,150.2,11,0.95
101098072,4.638465,-74.082112,0.64,150.2,11,0.95
# sats=11 hdop=0.95 fix=SI chars=136582 edad_pos=0s
101197704,4.638465,-74.082112,0.65,150.9,11,0.95
101202221,4.638465,-74.082112,0.65,150.9,11,0.95
101390611,4.638463,-74.082112,0.66,153.1,11,0.95
101395135,4.638463,-74.082112,0.66,153.1,11,0.95
101495198,4.638462,-74.082112,0.66,155.1,11,0.95
101499744,4.638462,-74.082112,0.66,155.1,11,0.95
101601814,4.638462,-74.082112,0.67,157.2,11,0.95
101606354,4.638462,-74.082112,0.67,157.2,11,0.95
101788551,4.638460,-74.082112,0.67,159.2,11,0.95
101793078,4.638460,-74.082112,0.67,159.2,11,0.95
101896112,4.638458,-74.082112,0.83,169.1,11,0.95
101900663,4.638458,-74.082112,0.83,169.1,11,0.95
102000771,4.638457,-74.082112,0.85,171.6,11,0.95
102005300,4.638457,-74.082112,0.85,171.6,11,0.95
# sats=11 hdop=0.95 fix=SI chars=137863 edad_pos=0s
102189054,4.638455,-74.082112,0.95,171.0,11,0.95
102193596,4.638455,-74.082112,0.95,171.0,11,0.95
102293990,4.638453,-74.082112,1.01,170.3,11,0.95
102298529,4.638453,-74.082112,1.01,170.3,11,0.95
102398080,4.638452,-74.082112,1.04,171.6,11,0.95
102402625,4.638452,-74.082112,1.04,171.6,11,0.95
102589593,4.638448,-74.082112,1.08,176.7,11,0.95
102594129,4.638448,-74.082112,1.08,176.7,11,0.95
102694920,4.638447,-74.082112,1.11,179.2,11,0.95
102699462,4.638447,-74.082112,1.11,179.2,11,0.95
102799025,4.638447,-74.082112,1.12,181.3,11,0.95
102803579,4.638447,-74.082112,1.12,181.3,11,0.95
102988042,4.638443,-74.082112,1.12,182.8,11,0.95
102992585,4.638443,-74.082112,1.12,182.8,11,0.95
103093078,4.638443,-74.082113,1.13,186.8,11,0.95
103097625,4.638443,-74.082113,1.13,186.8,11,0.95
# sats=11 hdop=0.95 fix=SI chars=139327 edad_pos=0s
103197314,4.638442,-74.082112,1.12,190.3,11,0.95
103201839,4.638442,-74.082112,1.12,190.3,11,0.95
103389317,4.638440,-74.082112,0.99,195.3,11,0.95
103393845,4.638440,-74.082112,0.99,195.3,11,0.95
103494092,4.638438,-74.082112,0.99,196.0,11,0.95
103498641,4.638438,-74.082112,0.99,196.0,11,0.95
103599920,4.638438,-74.082112,0.97,197.2,11,0.95
103604457,4.638438,-74.082112,0.97,197.2,11,0.95
103788898,4.638437,-74.082113,0.95,200.2,11,0.95
103793434,4.638437,-74.082113,0.95,200.2,11,0.95
103894196,4.638437,-74.082113,0.93,201.3,11,0.95
103898737,4.638437,-74.082113,0.93,201.3,11,0.95
103999009,4.638435,-74.082113,0.92,200.2,11,0.95
104003560,4.638435,-74.082113,0.92,200.2,11,0.95
# sats=11 hdop=0.95 fix=SI chars=140608 edad_pos=0s
104187815,4.638433,-74.082113,0.89,201.7,11,0.95
104192354,4.638433,-74.082113,0.89,201.7,11,0.95
104293848,4.638433,-74.082113,0.81,203.0,11,0.95
104298397,4.638433,-74.082113,0.81,203.0,11,0.95
104398962,4.638433,-74.082113,0.78,201.2,11,0.95
104403508,4.638433,-74.082113,0.78,201.2,11,0.95
104588663,4.638432,-74.082113,0.75,201.3,11,0.95
104593207,4.638432,-74.082113,0.75,201.3,11,0.95
104693649,4.638430,-74.082113,0.74,202.4,11,0.95
104698183,4.638430,-74.082113,0.74,202.4,11,0.95
104798019,4.638430,-74.082113,0.73,203.0,11,0.95
104802561,4.638430,-74.082113,0.73,203.0,11,0.95
104986980,4.638428,-74.082115,0.73,204.6,11,0.95
104991524,4.638428,-74.082115,0.73,204.6,11,0.95
105091298,4.638428,-74.082115,0.72,205.5,11,0.95
105095836,4.638428,-74.082115,0.72,205.5,11,0.95
# sats=11 hdop=0.95 fix=SI chars=142072 edad_pos=0s
105197049,4.638428,-74.082115,0.73,206.9,11,0.95
105201585,4.638428,-74.082115,0.73,206.9,11,0.95
105300671,4.638427,-74.082117,0.73,208.4,11,0.95
105305200,4.638427,-74.082117,0.73,208.4,11,0.95
105488805,4.638425,-74.082117,0.75,208.3,11,0.95
105493341,4.638425,-74.082117,0.75,208.3,11,0.95
105595882,4.638425,-74.082118,0.78,209.1,11,0.95
105600419,4.638425,-74.082118,0.78,209.1,11,0.95
105699963,4.638423,-74.082118,0.81,209.5,11,0.95
105704503,4.638423,-74.082118,0.81,209.5,11,0.95
105887888,4.638422,-74.082120,0.83,210.2,11,0.95
105892430,4.638422,-74.082120,0.83,210.2,11,0.95
105992316,4.638422,-74.082120,0.85,211.2,11,0.95
105996850,4.638422,-74.082120,0.85,211.2,11,0.95
106098365,4.638420,-74.082120,0.86,211.8,11,0.95
106102896,4.638420,-74.082120,0.86,211.8,11,0.95
# sats=11 hdop=0.95 fix=SI chars=143536 edad_pos=0s
106201699,4.638420,-74.082122,0.88,212.6,11,0.95
106206237,4.638420,-74.082122,0.88,212.6,11,0.95
106387107,4.638418,-74.082122,0.88,213.4,11,0.95
106391641,4.638418,-74.082122,0.88,213.4,11,0.95
106492395,4.638418,-74.082123,0.89,214.4,11,0.95
106496935,4.638418,-74.082123,0.89,214.4,11,0.95
106599574,4.638418,-74.082123,0.88,215.2,11,0.95
106604115,4.638418,-74.082123,0.88,215.2,11,0.95
106789099,4.638417,-74.082125,0.88,214.8,11,0.95
106793651,4.638417,-74.082125,0.88,214.8,11,0.95
106893880,4.638417,-74.082125,0.87,213.8,11,0.95
106898425,4.638417,-74.082125,0.87,213.8,11,0.95
106998540,4.638415,-74.082125,0.87,213.1,11,0.95
107003069,4.638415,-74.082125,0.87,213.1,11,0.95
# sats=11 hdop=0.95 fix=SI chars=144817 edad_pos=0s
107188205,4.638413,-74.082127,0.87,212.9,11,0.95
107192738,4.638413,-74.082127,0.87,212.9,11,0.95
107293482,4.638413,-74.082127,0.87,212.6,11,0.95
107298007,4.638413,-74.082127,0.87,212.6,11,0.95
107397898,4.638413,-74.082127,0.86,212.8,11,0.95
107402438,4.638413,-74.082127,0.86,212.8,11,0.95
107589787,4.638412,-74.082128,0.76,224.1,11,0.95
107594329,4.638412,-74.082128,0.76,224.1,11,0.95
107696735,4.638412,-74.082128,0.83,228.7,11,0.95
107701262,4.638412,-74.082128,0.83,228.7,11,0.95
107799567,4.638410,-74.082130,0.88,231.1,11,0.95
107804094,4.638410,-74.082130,0.88,231.1,11,0.95
107992688,4.638410,-74.082132,0.90,234.0,11,0.95
107997225,4.638410,-74.082132,0.90,234.0,11,0.95
108100526,4.638410,-74.082132,0.93,235.1,11,0.95
108105056,4.638410,-74.082132,0.93,235.1,11,0.95
# sats=11 hdop=0.95 fix=SI chars=146281 edad_pos=0s
108287188,4.638408,-74.082133,0.91,235.9,11,0.95
108291727,4.638408,-74.082133,0.91,235.9,11,0.95
108392277,4.638408,-74.082133,0.91,236.5,11,0.95
108396818,4.638408,-74.082133,0.91,236.5,11,0.95
108496752,4.638408,-74.082135,0.92,237.1,11,0.95
108501300,4.638408,-74.082135,0.92,237.1,11,0.95
108601622,4.638407,-74.082135,0.92,237.8,11,0.95
108606160,4.638407,-74.082135,0.92,237.8,11,0.95
108788133,4.638407,-74.082137,0.91,239.1,11,0.95
108792685,4.638407,-74.082137,0.91,239.1,11,0.95
108895251,4.638407,-74.082138,0.91,240.6,11,0.95
108899799,4.638407,-74.082138,0.91,240.6,11,0.95
108999404,4.638407,-74.082138,0.92,241.8,11,0.95
109003935,4.638407,-74.082138,0.92,241.8,11,0.95
# sats=11 hdop=0.95 fix=SI chars=147562 edad_pos=0s
109187848,4.638405,-74.082140,0.93,242.8,11,0.95
109192383,4.638405,-74.082140,0.93,242.8,11,0.95
109292836,4.638405,-74.082142,0.93,243.5,11,0.95
109297373,4.638405,-74.082142,0.93,243.5,11,0.95
109396735,4.638405,-74.082142,0.91,244.8,11,0.95
109401262,4.638405,-74.082142,0.91,244.8,11,0.95
109499459,4.638407,-74.082143,0.91,245.8,11,0.95
109503990,4.638407,-74.082143,0.91,245.8,11,0.95
109691410,4.638405,-74.082145,0.91,247.1,11,0.95
109695943,4.638405,-74.082145,0.91,247.1,11,0.95
109797534,4.638405,-74.082145,0.91,247.8,11,0.95
109802068,4.638405,-74.082145,0.91,247.8,11,0.95
109902224,4.638405,-74.082147,0.91,248.1,11,0.95
109906767,4.638405,-74.082147,0.91,248.1,11,0.95
110091852,4.638405,-74.082148,0.92,248.5,11,0.95
110096387,4.638405,-74.082148,0.92,248.5,11,0.95
# sats=11 hdop=0.95 fix=SI chars=149026 edad_pos=0s
110195809,4.638405,-74.082150,0.93,249.5,11,0.95
110200335,4.638405,-74.082150,0.93,249.5,11,0.95
110299740,4.638405,-74.082150,0.94,250.1,11,0.95
110304278,4.638405,-74.082150,0.94,250.1,11,0.95
110488033,4.638405,-74.082152,0.93,250.8,11,0.95
110492575,4.638405,-74.082152,0.93,250.8,11,0.95
110595543,4.638405,-74.082153,0.92,251.1,11,0.95
110600065,4.638405,-74.082153,0.92,251.1,11,0.95
110699899,4.638405,-74.082153,0.91,251.9,11,0.95
110704438,4.638405,-74.082153,0.91,251.9,11,0.95
110891269,4.638405,-74.082155,0.89,253.2,11,0.95
110895815,4.638405,-74.082155,0.89,253.2,11,0.95
110996215,4.638405,-74.082155,0.88,254.1,11,0.95
111000753,4.638405,-74.082155,0.88,254.1,11,0.95
111100021,4.638405,-74.082157,0.88,254.9,11,0.95
111104563,4.638405,-74.082157,0.88,254.9,11,0.95
# sats=11 hdop=0.95 fix=SI chars=150490 edad_pos=0s
111287835,4.638405,-74.082158,0.88,256.0,11,0.95
111292367,4.638405,-74.082158,0.88,256.0,11,0.95
111394362,4.638405,-74.082160,0.88,256.2,11,0.95
111398897,4.638405,-74.082160,0.88,256.2,11,0.95
111497889,4.638405,-74.082160,0.88,256.4,11,0.95
111502434,4.638405,-74.082160,0.88,256.4,11,0.95
111692119,4.638403,-74.082162,0.95,269.6,11,0.95
111696670,4.638403,-74.082162,0.95,269.6,11,0.95
111797913,4.638403,-74.082163,0.91,267.3,11,0.95
111802456,4.638403,-74.082163,0.91,267.3,11,0.95
111991534,4.638403,-74.082165,0.84,264.5,11,0.95
111996067,4.638403,-74.082165,0.84,264.5,11,0.95
112096410,4.638403,-74.082165,0.82,263.1,11,0.95
112100941,4.638403,-74.082165,0.82,263.1,11,0.95
# sats=11 hdop=0.95 fix=SI chars=151771 edad_pos=0s
112199815,4.638403,-74.082167,0.84,261.6,11,0.95
112204354,4.638403,-74.082167,0.84,261.6,11,0.95
112388193,4.638403,-74.082168,0.96,264.8,11,0.95
112392737,4.638403,-74.082168,0.96,264.8,11,0.95
112492750,4.638403,-74.082170,1.04,266.1,11,0.95
112497293,4.638403,-74.082170,1.04,266.1,11,0.95
112598628,4.638403,-74.082172,1.01,262.9,11,0.95
112603150,4.638403,-74.082172,1.01,262.9,11,0.95
112704916,4.638403,-74.082172,1.00,263.1,11,0.95
112709457,4.638403,-74.082172,1.00,263.1,11,0.95
112890067,4.638403,-74.082173,0.98,263.4,11,0.95
112894612,4.638403,-74.082173,0.98,263.4,11,0.95
112994397,4.638403,-74.082175,0.96,263.4,11,0.95
112998925,4.638403,-74.082175,0.96,263.4,11,0.95
113098205,4.638403,-74.082175,0.95,263.6,11,0.95
113102751,4.638403,-74.082175,0.95,263.6,11,0.95
# sats=11 hdop=0.95 fix=SI chars=153235 edad_pos=0s
113288543,4.638403,-74.082177,0.93,262.1,11,0.95
113293072,4.638403,-74.082177,0.93,262.1,11,0.95
113392615,4.638403,-74.082178,0.92,261.1,11,0.95
113397134,4.638403,-74.082178,0.92,261.1,11,0.95
113496981,4.638402,-74.082178,0.91,260.5,11,0.95
113501524,4.638402,-74.082178,0.91,260.5,11,0.95
113600005,4.638402,-74.082180,0.91,259.6,11,0.95
113604541,4.638402,-74.082180,0.91,259.6,11,0.95
113788419,4.638402,-74.082180,0.90,258.6,11,0.95
113792950,4.638402,-74.082180,0.90,258.6,11,0.95
113893368,4.638402,-74.082182,0.89,257.6,11,0.95
113897896,4.638402,-74.082182,0.89,257.6,11,0.95
113997088,4.638402,-74.082182,0.88,256.7,11,0.95
114001634,4.638402,-74.082182,0.88,256.7,11,0.95
# sats=11 hdop=0.95 fix=SI chars=154516 edad_pos=0s
114189684,4.638400,-74.082183,0.88,255.9,11,0.95
114194213,4.638400,-74.082183,0.88,255.9,11,0.95
114295292,4.638400,-74.082185,0.88,255.6,11,0.95
114299829,4.638400,-74.082185,0.88,255.6,11,0.95
114399925,4.638400,-74.082185,0.88,255.7,11,0.95
114404471,4.638400,-74.082185,0.88,255.7,11,0.95
114590121,4.638400,-74.082187,0.88,255.9,11,0.95
114594660,4.638400,-74.082187,0.88,255.9,11,0.95
114694808,4.638400,-74.082188,0.88,256.0,11,0.95
114699347,4.638400,-74.082188,0.88,256.0,11,0.95
114799397,4.638398,-74.082190,0.87,255.9,11,0.95
114803930,4.638398,-74.082190,0.87,255.9,11,0.95
114989343,4.638398,-74.082192,0.87,255.8,11,0.95
114993873,4.638398,-74.082192,0.87,255.8,11,0.95
115095148,4.638398,-74.082192,0.85,255.8,11,0.95
115099697,4.638398,-74.082192,0.85,255.8,11,0.95
# sats=11 hdop=0.95 fix=SI chars=155980 edad_pos=0s
115199251,4.638398,-74.082192,0.84,255.3,11,0.95
115203784,4.638398,-74.082192,0.84,255.3,11,0.95
115390641,4.638397,-74.082195,0.83,254.2,11,0.95
115395165,4.638397,-74.082195,0.83,254.2,11,0.95
115495299,4.638397,-74.082195,0.82,253.7,11,0.95
115499837,4.638397,-74.082195,0.82,253.7,11,0.95
115599963,4.638397,-74.082197,0.81,253.2,11,0.95
115604507,4.638397,-74.082197,0.81,253.2,11,0.95
115789949,4.638395,-74.082198,0.81,252.6,11,0.95
115794495,4.638395,-74.082198,0.81,252.6,11,0.95
115895028,4.638395,-74.082198,0.81,252.2,11,0.95
115899572,4.638395,-74.082198,0.81,252.2,11,0.95
115999182,4.638395,-74.082200,0.80,251.0,11,0.95
116003718,4.638395,-74.082200,0.80,251.0,11,0.95
# sats=11 hdop=0.95 fix=SI chars=157261 edad_pos=0s
116189294,4.638395,-74.082202,0.80,250.3,11,0.95
116193827,4.638395,-74.082202,0.80,250.3,11,0.95
116294839,4.638393,-74.082202,0.80,249.7,11,0.95
116299381,4.638393,-74.082202,0.80,249.7,11,0.95
116399267,4.638393,-74.082203,0.80,249.5,11,0.95
116403815,4.638393,-74.082203,0.80,249.5,11,0.95
116589831,4.638393,-74.082203,0.80,249.5,11,0.95
116594366,4.638393,-74.082203,0.80,249.5,11,0.95
116696056,4.638392,-74.082205,0.80,249.4,11,0.95
116700601,4.638392,-74.082205,0.80,249.4,11,0.95
116799215,4.638392,-74.082205,0.78,248.9,11,0.95
116803760,4.638392,-74.082205,0.78,248.9,11,0.95
116990261,4.638390,-74.082207,0.67,218.9,11,0.95
116994806,4.638390,-74.082207,0.67,218.9,11,0.95
117095882,4.638390,-74.082207,0.66,226.6,11,0.95
117100420,4.638390,-74.082207,0.66,226.6,11,0.95
# sats=11 hdop=0.95 fix=SI chars=158725 edad_pos=0s
117199860,4.638390,-74.082208,0.67,229.2,11,0.95
117204409,4.638390,-74.082208,0.67,229.2,11,0.95
117388728,4.638390,-74.082208,0.66,229.2,11,0.95
117393257,4.638390,-74.082208,0.66,229.2,11,0.95
117493343,4.638388,-74.082210,0.67,231.8,11,0.95
117497887,4.638388,-74.082210,0.67,231.8,11,0.95
117597389,4.638388,-74.082210,0.68,232.6,11,0.95
117601922,4.638388,-74.082210,0.68,232.6,11,0.95
117790553,4.638388,-74.082212,0.72,236.8,11,0.95
117795085,4.638388,-74.082212,0.72,236.8,11,0.95
117894676,4.638388,-74.082213,0.72,238.2,11,0.95
117899205,4.638388,-74.082213,0.72,238.2,10,1.09
118000165,4.638388,-74.082213,0.71,239.3,10,1.09
118004718,4.638388,-74.082213,0.71,239.3,11,0.95
# sats=11 hdop=0.95 fix=SI chars=160006 edad_pos=0s
118192237,4.638387,-74.082215,0.74,241.4,11,0.95
118196768,4.638387,-74.082215,0.74,241.4,11,0.95
118297365,4.638387,-74.082217,0.75,241.8,11,0.95
118301899,4.638387,-74.082217,0.75,241.8,11,0.95
118401957,4.638387,-74.082218,0.77,242.5,11,0.95
118406502,4.638387,-74.082218,0.77,242.5,11,0.95
118590305,4.638387,-74.082220,0.78,243.9,11,0.95
118594839,4.638387,-74.082220,0.78,243.9,11,0.95
118696289,4.638387,-74.082220,0.79,245.2,11,0.95
118700837,4.638387,-74.082220,0.79,245.2,11,0.95
118800073,4.638387,-74.082222,0.80,246.5,11,0.95
118804615,4.638387,-74.082222,0.80,246.5,11,0.95
118990170,4.638387,-74.082223,0.78,248.5,11,0.95
118994718,4.638387,-74.082223,0.78,248.5,11,0.95
119095165,4.638387,-74.082223,0.75,251.1,11,0.95
119099706,4.638387,-74.082223,0.75,251.1,10,1.09
# sats=10 hdop=1.09 fix=SI chars=161470 edad_pos=0s
119197193,4.638387,-74.082223,0.74,253.4,10,1.09
119201737,4.638387,-74.082223,0.74,253.4,10,1.09
119390067,4.638387,-74.082225,0.75,257.2,10,1.09
119394613,4.638387,-74.082225,0.75,257.2,11,0.95
119495450,4.638388,-74.082227,0.77,260.1,11,0.95
119499977,4.638388,-74.082227,0.77,260.1,11,0.95
119600398,4.638388,-74.082228,0.78,261.8,11,0.95
119604929,4.638388,-74.082228,0.78,261.8,11,0.95
119788771,4.638388,-74.082230,0.78,263.8,11,0.95
