# capturado=2026-07-17T12:13:05.518306 puerto=COM3
274490282,-0.6706,-0.0613,9.8413,-0.057,0.020,0.025,-0.357,3.899
274500282,-0.6968,-0.0468,9.8197,0.126,0.081,-0.006,-0.357,3.909
274510281,-0.6730,-0.0565,9.8269,0.004,0.050,-0.036,-0.362,3.906
274520282,-0.6682,-0.0661,9.8173,-0.027,-0.041,-0.006,-0.371,3.902
274530282,-0.6968,-0.0661,9.8317,-0.027,0.081,0.055,-0.380,3.911
274540281,-0.6658,-0.0517,9.8245,-0.057,0.050,-0.006,-0.382,3.905
274550281,-0.6897,-0.0661,9.8149,-0.027,0.050,-0.006,-0.390,3.911
274560283,-0.7016,-0.0999,9.8077,0.004,0.020,0.025,-0.412,3.921
274570282,-0.6897,-0.0806,9.8197,0.034,-0.011,-0.006,-0.423,3.925
274580282,-0.7040,-0.0685,9.8221,0.034,0.050,-0.006,-0.429,3.936
274590281,-0.6825,-0.0324,9.8173,-0.027,-0.102,0.117,-0.418,3.934
274600282,-0.6992,-0.0276,9.8053,0.065,-0.133,0.086,-0.405,3.941
274610281,-0.6682,-0.0300,9.8053,0.034,0.020,0.117,-0.395,3.934
274620281,-0.6754,-0.0179,9.8149,0.157,0.050,0.025,-0.378,3.932
274630282,-0.6539,-0.0155,9.8005,-0.027,0.020,-0.067,-0.364,3.920
274640281,-0.6396,-0.0227,9.7909,-0.027,-0.011,0.025,-0.354,3.902
274650282,-0.6730,-0.0083,9.8173,0.034,-0.011,-0.006,-0.338,3.900
274660282,-0.6777,-0.0251,9.8149,0.004,-0.041,-0.036,-0.331,3.901
274670281,-0.6825,-0.0107,9.8389,0.004,-0.011,-0.006,-0.318,3.902
274680281,-0.6801,-0.0203,9.8341,0.096,-0.041,0.025,-0.309,3.903
274690282,-0.6611,-0.0276,9.8341,0.034,0.050,-0.036,-0.305,3.895
274700281,-0.6587,-0.0492,9.8317,-0.149,-0.011,-0.067,-0.312,3.887
274710282,-0.6897,-0.0734,9.8197,-0.057,-0.011,0.025,-0.329,3.894
274720281,-0.6587,-0.0468,9.8149,0.126,0.142,0.025,-0.331,3.887
274730282,-0.6706,-0.0541,9.7909,0.034,-0.011,0.025,-0.336,3.886
274740281,-0.6777,-0.0637,9.8101,0.096,-0.011,0.055,-0.346,3.888
274750282,-0.6634,-0.0492,9.8077,0.065,-0.011,-0.067,-0.348,3.883
274760283,-0.6801,-0.0492,9.8077,0.065,0.050,0.055,-0.350,3.886
274770282,-0.6849,-0.0324,9.8317,0.096,0.050,0.025,-0.344,3.891
274780282,-0.6730,-0.0468,9.8125,-0.057,0.020,0.025,-0.347,3.890
274790281,-0.6921,-0.0541,9.8149,0.065,-0.072,0.055,-0.351,3.897
275301498,-0.6777,-0.0348,9.8221,0.034,-0.041,0.055,-0.347,3.897
